+task_id,uuid,county,town,village,place_name,tai_class,tai_source_state,tai_source_annotator,tai_source_updated_at,hakka_review_count,hakka_review_assignees,active_audio_count,active_tai_audio_count,active_hakka_audio_count,sync_warning,source_synced_at,triage_category
"17039","LM03594","新北市","石碇區","石碇里","萬壽橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17040","LM03613","新北市","石門區","石門區","金剛宮","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 14:43:59","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17041","LM03614","新北市","石門區","老梅里","妙法寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17043","LM03658","新北市","萬里區","萬里區","保民宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17044","LM03661","新北市","萬里區","野柳里","國聖橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17046","LM03667","新北市","萬里區","野柳里","核二廠","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17047","LM03748","新北市","蘆洲區","保和里","保和宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17048","LM03791","新北市","貢寮區","貢寮區","新社橋","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 14:43:59","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17049","LM03793","新北市","貢寮區","吉林里","有應公廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17052","LM03801","新北市","貢寮區","福隆里","興隆橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17053","LM03805","新北市","貢寮區","福隆里","心齋橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17056","LM03995","新北市","雙溪區","雙溪區","威惠廟","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 14:43:59","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17057","LM03998","新北市","雙溪區","新基里","天主教會","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17060","LM04139","臺中市","中區","愛松里","市農會","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17061","LM04157","臺中市","北區","金龍里","寶覺寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17062","LM04158","臺中市","北區","新興里","中興堂","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17069","LM04217","臺中市","南屯區","南屯里","文昌公廟","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17070","LM04225","臺中市","后里區","月眉里","慈賢宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17071","LM04277","臺中市","外埔區","六分里","水廠","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17073","LM04395","臺中市","大雅區","上楓里","天壽宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17086","LM04680","臺中市","西區","土庫里","公平里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17087","LM04682","臺中市","西區","利民里","利民里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17088","LM04683","臺中市","西區","東昇里","忠明里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17090","LM04685","臺中市","西區","","廣民里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17091","LM04779","臺北市","中山區","劍潭里","聖德宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17094","LM04869","臺北市","中正區","龍福里","中央銀行","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17096","LM04873","臺北市","中正區","河堤里","紀州庵","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17097","LM04878","臺北市","中正區","建國里","國史館","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17098","LM04879","臺北市","中正區","梅花里","審計部","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17099","LM04880","臺北市","中正區","建國里","最高法院","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17100","LM04881","臺北市","中正區","龍福里","財政部","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17101","LM04882","臺北市","中正區","建國里","法務部","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17102","LM04883","臺北市","中正區","幸福里","監察院","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17103","LM04884","臺北市","中正區","建國里","外交部","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17104","LM04885","臺北市","中正區","東門里","內政部","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17105","LM04886","臺北市","中正區","東門里","教育部","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17106","LM04887","臺北市","中正區","梅花里","行政院","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17107","LM04888","臺北市","中正區","幸福里","立法院","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17108","LM05031","臺北市","信義區","景勤里","陸保廠","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17109","LM05035","臺北市","信義區","興隆里","臺北市議會","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17110","LM05036","臺北市","信義區","西村里","臺北市政府","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17111","LM05039","臺北市","信義區","西村里","兵工廠","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17113","LM05146","臺北市","內湖區","碧山里","太陽堂","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17114","LM05281","臺北市","北投區","林泉里","吟松閣","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17116","LM05286","臺北市","北投區","大屯里","安國寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17117","LM05287","臺北市","北投區","大屯里","清天宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17118","LM05288","臺北市","北投區","八仙里","農禪寺","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17119","LM05440","臺北市","南港區","中南里","富南宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17129","LM05668","臺北市","文山區","政大里","政大附中","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17130","LM05669","臺北市","文山區","木新里","道南橋","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17131","LM05672","臺北市","文山區","試院里","考試院","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17132","LM05822","臺北市","萬華區","青山里","啟天宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17133","LM05823","臺北市","萬華區","青山里","芳明館","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17134","LM05824","臺北市","萬華區","壽德里","廣照宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17137","LM05828","臺北市","萬華區","西門里","電影街","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17142","LM05944","桃園市","八德區","竹園里","玉元宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17143","LM05945","桃園市","八德區","大仁里","廣行宮","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
"17144","LM05963","桃園市","大園區","竹圍里","福海宮","直接標注","待指派","","亮均分類表單同步 | 2026-05-04 09:49:21","1","","0","0","0","","2026-08-16 22:25:53.019+00","已有台語來源狀態但缺少台語review"
